fund_name,date,nav
Parag Parikh Flexi Cap Fund - Direct Growth,24-04-2019,26.23910
Parag Parikh Flexi Cap Fund - Direct Growth,23-04-2019,26.14430
Parag Parikh Flexi Cap Fund - Direct Growth,22-04-2019,26.07660
Parag Parikh Flexi Cap Fund - Direct Growth,18-04-2019,26.14280
Parag Parikh Flexi Cap Fund - Direct Growth,16-04-2019,26.03320
Parag Parikh Flexi Cap Fund - Direct Growth,15-04-2019,25.91220
Parag Parikh Flexi Cap Fund - Direct Growth,12-04-2019,25.84120
Parag Parikh Flexi Cap Fund - Direct Growth,11-04-2019,25.78370
Parag Parikh Flexi Cap Fund - Direct Growth,10-04-2019,25.78430
Parag Parikh Flexi Cap Fund - Direct Growth,09-04-2019,25.84040
Parag Parikh Flexi Cap Fund - Direct Growth,08-04-2019,25.83140
Parag Parikh Flexi Cap Fund - Direct Growth,05-04-2019,25.92710
Parag Parikh Flexi Cap Fund - Direct Growth,04-04-2019,25.78300
Parag Parikh Flexi Cap Fund - Direct Growth,03-04-2019,25.81850
Parag Parikh Flexi Cap Fund - Direct Growth,02-04-2019,25.82500
Parag Parikh Flexi Cap Fund - Direct Growth,01-04-2019,25.71000
Parag Parikh Flexi Cap Fund - Direct Growth,29-03-2019,25.73090
Parag Parikh Flexi Cap Fund - Direct Growth,28-03-2019,25.75460
Parag Parikh Flexi Cap Fund - Direct Growth,27-03-2019,25.53550
Parag Parikh Flexi Cap Fund - Direct Growth,26-03-2019,25.52370
Parag Parikh Flexi Cap Fund - Direct Growth,25-03-2019,25.44150
Parag Parikh Flexi Cap Fund - Direct Growth,22-03-2019,25.65980
Parag Parikh Flexi Cap Fund - Direct Growth,20-03-2019,25.62230
Parag Parikh Flexi Cap Fund - Direct Growth,19-03-2019,25.57630
Parag Parikh Flexi Cap Fund - Direct Growth,18-03-2019,25.55950
Parag Parikh Flexi Cap Fund - Direct Growth,15-03-2019,25.65120
Parag Parikh Flexi Cap Fund - Direct Growth,14-03-2019,25.64260
Parag Parikh Flexi Cap Fund - Direct Growth,13-03-2019,25.61220
Parag Parikh Flexi Cap Fund - Direct Growth,12-03-2019,25.69170
Parag Parikh Flexi Cap Fund - Direct Growth,11-03-2019,25.36900
Parag Parikh Flexi Cap Fund - Direct Growth,08-03-2019,25.18030
Parag Parikh Flexi Cap Fund - Direct Growth,07-03-2019,25.27260
Parag Parikh Flexi Cap Fund - Direct Growth,06-03-2019,25.27950
Parag Parikh Flexi Cap Fund - Direct Growth,05-03-2019,25.24550
Parag Parikh Flexi Cap Fund - Direct Growth,01-03-2019,24.98160
Parag Parikh Flexi Cap Fund - Direct Growth,28-02-2019,24.92760
Parag Parikh Flexi Cap Fund - Direct Growth,27-02-2019,24.94830
Parag Parikh Flexi Cap Fund - Direct Growth,26-02-2019,24.88630
Parag Parikh Flexi Cap Fund - Direct Growth,25-02-2019,24.81370
Parag Parikh Flexi Cap Fund - Direct Growth,22-02-2019,24.67700
Parag Parikh Flexi Cap Fund - Direct Growth,21-02-2019,24.76090
Parag Parikh Flexi Cap Fund - Direct Growth,20-02-2019,24.70770
Parag Parikh Flexi Cap Fund - Direct Growth,19-02-2019,24.64880
Parag Parikh Flexi Cap Fund - Direct Growth,18-02-2019,24.61620
Parag Parikh Flexi Cap Fund - Direct Growth,15-02-2019,24.70530
Parag Parikh Flexi Cap Fund - Direct Growth,14-02-2019,24.80920
Parag Parikh Flexi Cap Fund - Direct Growth,13-02-2019,24.75910
Parag Parikh Flexi Cap Fund - Direct Growth,12-02-2019,24.64970
Parag Parikh Flexi Cap Fund - Direct Growth,11-02-2019,24.70420
Parag Parikh Flexi Cap Fund - Direct Growth,08-02-2019,24.72210
Parag Parikh Flexi Cap Fund - Direct Growth,07-02-2019,24.97500
Parag Parikh Flexi Cap Fund - Direct Growth,06-02-2019,24.95930
Parag Parikh Flexi Cap Fund - Direct Growth,05-02-2019,24.84300
Parag Parikh Flexi Cap Fund - Direct Growth,04-02-2019,24.75210
Parag Parikh Flexi Cap Fund - Direct Growth,01-02-2019,24.70140
Parag Parikh Flexi Cap Fund - Direct Growth,31-01-2019,24.36000
Parag Parikh Flexi Cap Fund - Direct Growth,30-01-2019,24.17690
Parag Parikh Flexi Cap Fund - Direct Growth,29-01-2019,24.03840
Parag Parikh Flexi Cap Fund - Direct Growth,28-01-2019,24.08310
Parag Parikh Flexi Cap Fund - Direct Growth,25-01-2019,24.12990
Parag Parikh Flexi Cap Fund - Direct Growth,24-01-2019,24.19600
Parag Parikh Flexi Cap Fund - Direct Growth,23-01-2019,24.14750
Parag Parikh Flexi Cap Fund - Direct Growth,22-01-2019,24.27410
Parag Parikh Flexi Cap Fund - Direct Growth,21-01-2019,24.30720
Parag Parikh Flexi Cap Fund - Direct Growth,18-01-2019,24.25470
Parag Parikh Flexi Cap Fund - Direct Growth,17-01-2019,24.31060
Parag Parikh Flexi Cap Fund - Direct Growth,16-01-2019,24.27970
Parag Parikh Flexi Cap Fund - Direct Growth,15-01-2019,24.18790
Parag Parikh Flexi Cap Fund - Direct Growth,14-01-2019,24.20540
Parag Parikh Flexi Cap Fund - Direct Growth,11-01-2019,24.27010
Parag Parikh Flexi Cap Fund - Direct Growth,10-01-2019,24.22300
Parag Parikh Flexi Cap Fund - Direct Growth,09-01-2019,24.16820
Parag Parikh Flexi Cap Fund - Direct Growth,08-01-2019,24.03590
Parag Parikh Flexi Cap Fund - Direct Growth,07-01-2019,23.98440
Parag Parikh Flexi Cap Fund - Direct Growth,04-01-2019,23.78280
Parag Parikh Flexi Cap Fund - Direct Growth,03-01-2019,24.00020
Parag Parikh Flexi Cap Fund - Direct Growth,02-01-2019,24.03610
Parag Parikh Flexi Cap Fund - Direct Growth,01-01-2019,24.14110
Parag Parikh Flexi Cap Fund - Direct Growth,31-12-2018,24.05510
Parag Parikh Flexi Cap Fund - Direct Growth,28-12-2018,24.02580
Parag Parikh Flexi Cap Fund - Direct Growth,27-12-2018,23.91370
Parag Parikh Flexi Cap Fund - Direct Growth,26-12-2018,23.64020
Parag Parikh Flexi Cap Fund - Direct Growth,24-12-2018,23.68530
Parag Parikh Flexi Cap Fund - Direct Growth,21-12-2018,23.89790
Parag Parikh Flexi Cap Fund - Direct Growth,20-12-2018,24.07530
Parag Parikh Flexi Cap Fund - Direct Growth,19-12-2018,24.16160
Parag Parikh Flexi Cap Fund - Direct Growth,18-12-2018,24.02030
Parag Parikh Flexi Cap Fund - Direct Growth,17-12-2018,24.11460
Parag Parikh Flexi Cap Fund - Direct Growth,14-12-2018,24.15370
Parag Parikh Flexi Cap Fund - Direct Growth,13-12-2018,24.19800
Parag Parikh Flexi Cap Fund - Direct Growth,12-12-2018,24.04390
Parag Parikh Flexi Cap Fund - Direct Growth,11-12-2018,23.82080
Parag Parikh Flexi Cap Fund - Direct Growth,10-12-2018,23.74400
Parag Parikh Flexi Cap Fund - Direct Growth,07-12-2018,23.97020
Parag Parikh Flexi Cap Fund - Direct Growth,06-12-2018,23.91160
Parag Parikh Flexi Cap Fund - Direct Growth,05-12-2018,23.95980
Parag Parikh Flexi Cap Fund - Direct Growth,04-12-2018,24.22820
Parag Parikh Flexi Cap Fund - Direct Growth,03-12-2018,24.20180
Parag Parikh Flexi Cap Fund - Direct Growth,30-11-2018,24.15320
Parag Parikh Flexi Cap Fund - Direct Growth,29-11-2018,24.04300
Parag Parikh Flexi Cap Fund - Direct Growth,28-11-2018,23.87690
Parag Parikh Flexi Cap Fund - Direct Growth,27-11-2018,23.79840
Parag Parikh Flexi Cap Fund - Direct Growth,26-11-2018,23.61780
Parag Parikh Flexi Cap Fund - Direct Growth,22-11-2018,23.59000
Parag Parikh Flexi Cap Fund - Direct Growth,21-11-2018,23.51400
Parag Parikh Flexi Cap Fund - Direct Growth,20-11-2018,23.53920
Parag Parikh Flexi Cap Fund - Direct Growth,19-11-2018,23.84120
Parag Parikh Flexi Cap Fund - Direct Growth,16-11-2018,23.83170
Parag Parikh Flexi Cap Fund - Direct Growth,15-11-2018,23.60720
Parag Parikh Flexi Cap Fund - Direct Growth,14-11-2018,23.52270
Parag Parikh Flexi Cap Fund - Direct Growth,13-11-2018,23.52160
Parag Parikh Flexi Cap Fund - Direct Growth,12-11-2018,23.62860
Parag Parikh Flexi Cap Fund - Direct Growth,09-11-2018,23.70500
Parag Parikh Flexi Cap Fund - Direct Growth,06-11-2018,23.53840
Parag Parikh Flexi Cap Fund - Direct Growth,05-11-2018,23.75990
Parag Parikh Flexi Cap Fund - Direct Growth,02-11-2018,23.83640
Parag Parikh Flexi Cap Fund - Direct Growth,01-11-2018,23.83880
Parag Parikh Flexi Cap Fund - Direct Growth,31-10-2018,23.62790
Parag Parikh Flexi Cap Fund - Direct Growth,30-10-2018,23.34720
Parag Parikh Flexi Cap Fund - Direct Growth,29-10-2018,23.49890
Parag Parikh Flexi Cap Fund - Direct Growth,26-10-2018,23.42480
Parag Parikh Flexi Cap Fund - Direct Growth,25-10-2018,23.29090
Parag Parikh Flexi Cap Fund - Direct Growth,24-10-2018,23.63590
Parag Parikh Flexi Cap Fund - Direct Growth,23-10-2018,23.63420
Parag Parikh Flexi Cap Fund - Direct Growth,22-10-2018,23.69980
Parag Parikh Flexi Cap Fund - Direct Growth,19-10-2018,23.83730
Parag Parikh Flexi Cap Fund - Direct Growth,17-10-2018,24.12260
Parag Parikh Flexi Cap Fund - Direct Growth,16-10-2018,24.11220
Parag Parikh Flexi Cap Fund - Direct Growth,15-10-2018,24.06840
Parag Parikh Flexi Cap Fund - Direct Growth,12-10-2018,23.90400
Parag Parikh Flexi Cap Fund - Direct Growth,11-10-2018,23.77320
Parag Parikh Flexi Cap Fund - Direct Growth,10-10-2018,24.21820
Parag Parikh Flexi Cap Fund - Direct Growth,09-10-2018,24.02590
Parag Parikh Flexi Cap Fund - Direct Growth,08-10-2018,24.04560
Parag Parikh Flexi Cap Fund - Direct Growth,05-10-2018,24.35390
Parag Parikh Flexi Cap Fund - Direct Growth,04-10-2018,24.76450
Parag Parikh Flexi Cap Fund - Direct Growth,03-10-2018,24.89450
Parag Parikh Flexi Cap Fund - Direct Growth,01-10-2018,25.01110
Parag Parikh Flexi Cap Fund - Direct Growth,28-09-2018,25.09270
Parag Parikh Flexi Cap Fund - Direct Growth,27-09-2018,25.10330
Parag Parikh Flexi Cap Fund - Direct Growth,26-09-2018,25.29720
Parag Parikh Flexi Cap Fund - Direct Growth,25-09-2018,25.29600
Parag Parikh Flexi Cap Fund - Direct Growth,24-09-2018,25.25040
Parag Parikh Flexi Cap Fund - Direct Growth,21-09-2018,25.47790
Parag Parikh Flexi Cap Fund - Direct Growth,19-09-2018,25.54360
Parag Parikh Flexi Cap Fund - Direct Growth,18-09-2018,25.56310
Parag Parikh Flexi Cap Fund - Direct Growth,17-09-2018,25.74860
Parag Parikh Flexi Cap Fund - Direct Growth,14-09-2018,25.92120
Parag Parikh Flexi Cap Fund - Direct Growth,12-09-2018,25.86160
Parag Parikh Flexi Cap Fund - Direct Growth,11-09-2018,25.88900
Parag Parikh Flexi Cap Fund - Direct Growth,10-09-2018,25.97840
Parag Parikh Flexi Cap Fund - Direct Growth,07-09-2018,26.11590
Parag Parikh Flexi Cap Fund - Direct Growth,06-09-2018,26.08220
Parag Parikh Flexi Cap Fund - Direct Growth,05-09-2018,25.98450
Parag Parikh Flexi Cap Fund - Direct Growth,04-09-2018,26.23160
Parag Parikh Flexi Cap Fund - Direct Growth,03-09-2018,26.33990
Parag Parikh Flexi Cap Fund - Direct Growth,31-08-2018,26.46970
Parag Parikh Flexi Cap Fund - Direct Growth,30-08-2018,26.51610
Parag Parikh Flexi Cap Fund - Direct Growth,29-08-2018,26.45290
Parag Parikh Flexi Cap Fund - Direct Growth,28-08-2018,26.42400
Parag Parikh Flexi Cap Fund - Direct Growth,27-08-2018,26.25720
Parag Parikh Flexi Cap Fund - Direct Growth,24-08-2018,26.06190
Parag Parikh Flexi Cap Fund - Direct Growth,23-08-2018,26.09690
Parag Parikh Flexi Cap Fund - Direct Growth,21-08-2018,26.04740
Parag Parikh Flexi Cap Fund - Direct Growth,20-08-2018,26.04230
Parag Parikh Flexi Cap Fund - Direct Growth,17-08-2018,26.04260
Parag Parikh Flexi Cap Fund - Direct Growth,16-08-2018,26.01850
Parag Parikh Flexi Cap Fund - Direct Growth,14-08-2018,25.93120
Parag Parikh Flexi Cap Fund - Direct Growth,13-08-2018,25.76080
Parag Parikh Flexi Cap Fund - Direct Growth,10-08-2018,25.90920
Parag Parikh Flexi Cap Fund - Direct Growth,09-08-2018,26.00320
Parag Parikh Flexi Cap Fund - Direct Growth,08-08-2018,25.98680
Parag Parikh Flexi Cap Fund - Direct Growth,07-08-2018,25.95080
Parag Parikh Flexi Cap Fund - Direct Growth,06-08-2018,25.83490
Parag Parikh Flexi Cap Fund - Direct Growth,03-08-2018,25.77200
Parag Parikh Flexi Cap Fund - Direct Growth,02-08-2018,25.49750
Parag Parikh Flexi Cap Fund - Direct Growth,01-08-2018,25.49460
Parag Parikh Flexi Cap Fund - Direct Growth,31-07-2018,25.46670
Parag Parikh Flexi Cap Fund - Direct Growth,30-07-2018,25.51390
Parag Parikh Flexi Cap Fund - Direct Growth,27-07-2018,25.61630
Parag Parikh Flexi Cap Fund - Direct Growth,26-07-2018,25.80700
Parag Parikh Flexi Cap Fund - Direct Growth,25-07-2018,25.68470
Parag Parikh Flexi Cap Fund - Direct Growth,24-07-2018,25.57620
Parag Parikh Flexi Cap Fund - Direct Growth,23-07-2018,25.46320
Parag Parikh Flexi Cap Fund - Direct Growth,20-07-2018,25.45100
Parag Parikh Flexi Cap Fund - Direct Growth,19-07-2018,25.29600
Parag Parikh Flexi Cap Fund - Direct Growth,18-07-2018,25.29530
Parag Parikh Flexi Cap Fund - Direct Growth,17-07-2018,25.20350
Parag Parikh Flexi Cap Fund - Direct Growth,16-07-2018,25.16690
Parag Parikh Flexi Cap Fund - Direct Growth,13-07-2018,25.32570
Parag Parikh Flexi Cap Fund - Direct Growth,12-07-2018,25.30930
Parag Parikh Flexi Cap Fund - Direct Growth,11-07-2018,25.30640
Parag Parikh Flexi Cap Fund - Direct Growth,10-07-2018,25.36570
Parag Parikh Flexi Cap Fund - Direct Growth,09-07-2018,25.26100
Parag Parikh Flexi Cap Fund - Direct Growth,06-07-2018,25.06130
Parag Parikh Flexi Cap Fund - Direct Growth,05-07-2018,24.82730
Parag Parikh Flexi Cap Fund - Direct Growth,04-07-2018,24.77560
Parag Parikh Flexi Cap Fund - Direct Growth,03-07-2018,24.56600
Parag Parikh Flexi Cap Fund - Direct Growth,02-07-2018,24.48700
Parag Parikh Flexi Cap Fund - Direct Growth,29-06-2018,24.48940
Parag Parikh Flexi Cap Fund - Direct Growth,28-06-2018,24.30440
Parag Parikh Flexi Cap Fund - Direct Growth,27-06-2018,24.62890
Parag Parikh Flexi Cap Fund - Direct Growth,26-06-2018,24.76930
Parag Parikh Flexi Cap Fund - Direct Growth,25-06-2018,25.02900
Parag Parikh Flexi Cap Fund - Direct Growth,22-06-2018,24.98860
Parag Parikh Flexi Cap Fund - Direct Growth,21-06-2018,25.01510
Parag Parikh Flexi Cap Fund - Direct Growth,20-06-2018,24.94420
Parag Parikh Flexi Cap Fund - Direct Growth,19-06-2018,24.94040
Parag Parikh Flexi Cap Fund - Direct Growth,18-06-2018,24.94310
Parag Parikh Flexi Cap Fund - Direct Growth,15-06-2018,24.86940
Parag Parikh Flexi Cap Fund - Direct Growth,14-06-2018,24.82970
Parag Parikh Flexi Cap Fund - Direct Growth,13-06-2018,24.79970
Parag Parikh Flexi Cap Fund - Direct Growth,12-06-2018,24.81780
Parag Parikh Flexi Cap Fund - Direct Growth,11-06-2018,24.60820
Parag Parikh Flexi Cap Fund - Direct Growth,08-06-2018,24.48810
Parag Parikh Flexi Cap Fund - Direct Growth,07-06-2018,24.35530
Parag Parikh Flexi Cap Fund - Direct Growth,06-06-2018,24.23720
Parag Parikh Flexi Cap Fund - Direct Growth,05-06-2018,24.15230
Parag Parikh Flexi Cap Fund - Direct Growth,04-06-2018,24.25930
Parag Parikh Flexi Cap Fund - Direct Growth,01-06-2018,24.26550
Parag Parikh Flexi Cap Fund - Direct Growth,31-05-2018,24.29300
Parag Parikh Flexi Cap Fund - Direct Growth,30-05-2018,24.29460
Parag Parikh Flexi Cap Fund - Direct Growth,29-05-2018,24.29440
Parag Parikh Flexi Cap Fund - Direct Growth,28-05-2018,24.31550
Parag Parikh Flexi Cap Fund - Direct Growth,25-05-2018,24.29800
Parag Parikh Flexi Cap Fund - Direct Growth,24-05-2018,24.20170
Parag Parikh Flexi Cap Fund - Direct Growth,23-05-2018,24.19050
Parag Parikh Flexi Cap Fund - Direct Growth,22-05-2018,24.26930
Parag Parikh Flexi Cap Fund - Direct Growth,21-05-2018,24.01170
Parag Parikh Flexi Cap Fund - Direct Growth,18-05-2018,24.28850
Parag Parikh Flexi Cap Fund - Direct Growth,17-05-2018,24.37480
Parag Parikh Flexi Cap Fund - Direct Growth,16-05-2018,24.27660
Parag Parikh Flexi Cap Fund - Direct Growth,15-05-2018,24.29090
Parag Parikh Flexi Cap Fund - Direct Growth,14-05-2018,24.23660
Parag Parikh Flexi Cap Fund - Direct Growth,11-05-2018,24.19260
Parag Parikh Flexi Cap Fund - Direct Growth,10-05-2018,24.04600
Parag Parikh Flexi Cap Fund - Direct Growth,09-05-2018,24.02250
Parag Parikh Flexi Cap Fund - Direct Growth,08-05-2018,23.98500
Parag Parikh Flexi Cap Fund - Direct Growth,07-05-2018,23.94460
Parag Parikh Flexi Cap Fund - Direct Growth,04-05-2018,23.82010
Parag Parikh Flexi Cap Fund - Direct Growth,03-05-2018,23.88230
Parag Parikh Flexi Cap Fund - Direct Growth,02-05-2018,23.95070
Parag Parikh Flexi Cap Fund - Direct Growth,30-04-2018,24.10460
Parag Parikh Flexi Cap Fund - Direct Growth,27-04-2018,23.98220
Parag Parikh Flexi Cap Fund - Direct Growth,26-04-2018,23.69700
Parag Parikh Flexi Cap Fund - Direct Growth,25-04-2018,23.68170
Parag Parikh Flexi Cap Fund - Direct Growth,24-04-2018,23.87810
Parag Parikh Flexi Cap Fund - Direct Growth,23-04-2018,23.77610
Parag Parikh Flexi Cap Fund - Direct Growth,20-04-2018,23.84800
Parag Parikh Flexi Cap Fund - Direct Growth,19-04-2018,23.76850
Parag Parikh Flexi Cap Fund - Direct Growth,18-04-2018,23.78850
Parag Parikh Flexi Cap Fund - Direct Growth,17-04-2018,23.74190
Parag Parikh Flexi Cap Fund - Direct Growth,16-04-2018,23.68840
Parag Parikh Flexi Cap Fund - Direct Growth,13-04-2018,23.63010
Parag Parikh Flexi Cap Fund - Direct Growth,12-04-2018,23.57540
Parag Parikh Flexi Cap Fund - Direct Growth,11-04-2018,23.55950
Parag Parikh Flexi Cap Fund - Direct Growth,10-04-2018,23.49900
Parag Parikh Flexi Cap Fund - Direct Growth,09-04-2018,23.46440
Parag Parikh Flexi Cap Fund - Direct Growth,06-04-2018,23.45510
Parag Parikh Flexi Cap Fund - Direct Growth,05-04-2018,23.23770
Parag Parikh Flexi Cap Fund - Direct Growth,04-04-2018,23.04480
Parag Parikh Flexi Cap Fund - Direct Growth,03-04-2018,23.06640
Parag Parikh Flexi Cap Fund - Direct Growth,02-04-2018,23.11210
Parag Parikh Flexi Cap Fund - Direct Growth,28-03-2018,22.92480
Parag Parikh Flexi Cap Fund - Direct Growth,27-03-2018,23.17450
Parag Parikh Flexi Cap Fund - Direct Growth,26-03-2018,23.05840
Parag Parikh Flexi Cap Fund - Direct Growth,23-03-2018,22.99440
Parag Parikh Flexi Cap Fund - Direct Growth,22-03-2018,23.32150
Parag Parikh Flexi Cap Fund - Direct Growth,21-03-2018,23.41880
Parag Parikh Flexi Cap Fund - Direct Growth,20-03-2018,23.46150
Parag Parikh Flexi Cap Fund - Direct Growth,19-03-2018,23.63660
Parag Parikh Flexi Cap Fund - Direct Growth,16-03-2018,23.83900
Parag Parikh Flexi Cap Fund - Direct Growth,15-03-2018,23.98560
Parag Parikh Flexi Cap Fund - Direct Growth,14-03-2018,23.93000
Parag Parikh Flexi Cap Fund - Direct Growth,13-03-2018,24.07710
Parag Parikh Flexi Cap Fund - Direct Growth,12-03-2018,24.02990
Parag Parikh Flexi Cap Fund - Direct Growth,09-03-2018,23.82260
Parag Parikh Flexi Cap Fund - Direct Growth,08-03-2018,23.81230
Parag Parikh Flexi Cap Fund - Direct Growth,07-03-2018,23.72730
Parag Parikh Flexi Cap Fund - Direct Growth,06-03-2018,23.81030
Parag Parikh Flexi Cap Fund - Direct Growth,05-03-2018,23.78700
Parag Parikh Flexi Cap Fund - Direct Growth,01-03-2018,24.02470
Parag Parikh Flexi Cap Fund - Direct Growth,28-02-2018,24.15800
Parag Parikh Flexi Cap Fund - Direct Growth,27-02-2018,24.30720
Parag Parikh Flexi Cap Fund - Direct Growth,26-02-2018,24.23500
Parag Parikh Flexi Cap Fund - Direct Growth,23-02-2018,24.05260
Parag Parikh Flexi Cap Fund - Direct Growth,22-02-2018,23.88100
Parag Parikh Flexi Cap Fund - Direct Growth,21-02-2018,23.85170
Parag Parikh Flexi Cap Fund - Direct Growth,20-02-2018,23.86430
Parag Parikh Flexi Cap Fund - Direct Growth,19-02-2018,23.84720
Parag Parikh Flexi Cap Fund - Direct Growth,16-02-2018,23.89650
Parag Parikh Flexi Cap Fund - Direct Growth,15-02-2018,23.92350
Parag Parikh Flexi Cap Fund - Direct Growth,14-02-2018,23.90280
Parag Parikh Flexi Cap Fund - Direct Growth,12-02-2018,23.73300
Parag Parikh Flexi Cap Fund - Direct Growth,09-02-2018,23.60620
Parag Parikh Flexi Cap Fund - Direct Growth,08-02-2018,23.89530
Parag Parikh Flexi Cap Fund - Direct Growth,07-02-2018,23.75220
Parag Parikh Flexi Cap Fund - Direct Growth,06-02-2018,23.51550
Parag Parikh Flexi Cap Fund - Direct Growth,05-02-2018,23.94460
Parag Parikh Flexi Cap Fund - Direct Growth,02-02-2018,24.30260
Parag Parikh Flexi Cap Fund - Direct Growth,01-02-2018,24.61480
Parag Parikh Flexi Cap Fund - Direct Growth,31-01-2018,24.65260
Parag Parikh Flexi Cap Fund - Direct Growth,30-01-2018,24.75860
Parag Parikh Flexi Cap Fund - Direct Growth,29-01-2018,24.86290
Parag Parikh Flexi Cap Fund - Direct Growth,25-01-2018,24.88380
Parag Parikh Flexi Cap Fund - Direct Growth,24-01-2018,24.92790
Parag Parikh Flexi Cap Fund - Direct Growth,23-01-2018,24.89680
Parag Parikh Flexi Cap Fund - Direct Growth,22-01-2018,24.76450
Parag Parikh Flexi Cap Fund - Direct Growth,19-01-2018,24.68040
Parag Parikh Flexi Cap Fund - Direct Growth,18-01-2018,24.54780
Parag Parikh Flexi Cap Fund - Direct Growth,17-01-2018,24.56580
Parag Parikh Flexi Cap Fund - Direct Growth,16-01-2018,24.48980
Parag Parikh Flexi Cap Fund - Direct Growth,15-01-2018,24.54050
Parag Parikh Flexi Cap Fund - Direct Growth,12-01-2018,24.51790
Parag Parikh Flexi Cap Fund - Direct Growth,11-01-2018,24.44030
Parag Parikh Flexi Cap Fund - Direct Growth,10-01-2018,24.45270
Parag Parikh Flexi Cap Fund - Direct Growth,09-01-2018,24.38900
Parag Parikh Flexi Cap Fund - Direct Growth,08-01-2018,24.38250
Parag Parikh Flexi Cap Fund - Direct Growth,05-01-2018,24.26020
Parag Parikh Flexi Cap Fund - Direct Growth,04-01-2018,24.06920
Parag Parikh Flexi Cap Fund - Direct Growth,03-01-2018,23.96240
Parag Parikh Flexi Cap Fund - Direct Growth,02-01-2018,23.88670
Parag Parikh Flexi Cap Fund - Direct Growth,01-01-2018,24.00220
Parag Parikh Flexi Cap Fund - Direct Growth,29-12-2017,24.01550
Parag Parikh Flexi Cap Fund - Direct Growth,28-12-2017,23.91200
Parag Parikh Flexi Cap Fund - Direct Growth,27-12-2017,23.83660
